,MonthlyCharges,TotalCharges,Churn,Age,customer lifetime value,gender_Female,gender_Male,InternetService_DSL,InternetService_Fiber optic,InternetService_No,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1 - 12,tenure_group_13 - 24,tenure_group_25 - 36,tenure_group_37 - 48,tenure_group_49 - 60,tenure_group_61 - 72
4237,70.05,346.4,1,23,186.7288651942117,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4238,19.4,1061.6,0,35,51.7136329017517,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
4239,36.1,1971.5,0,62,96.23000761614622,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4240,94.0,773.65,1,32,250.57121096725055,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4241,61.15,1422.05,1,38,163.00456968773798,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4242,19.75,19.75,0,57,52.64661081492765,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4243,64.1,2460.35,0,28,170.86824067022084,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4244,19.75,856.5,0,64,52.64661081492765,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
4245,19.7,1275.85,0,52,52.513328255902515,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
4246,110.2,7467.5,0,19,293.75476009139373,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4247,106.35,7261.75,0,48,283.4920030464585,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
4248,90.55,5116.6,0,41,241.37471439451633,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4249,65.9,660.05,0,21,175.66641279512567,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
4250,104.5,6590.8,0,25,278.56054836252855,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
4251,52.5,1208.15,0,31,139.94668697638994,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
4252,56.1,1033.9,0,59,149.54303122619953,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4253,88.75,1885.15,0,28,236.57654226961156,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4254,84.45,2467.1,1,62,225.11424219345008,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4255,75.3,989.45,1,35,200.72353389185068,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
4256,26.0,2006.95,0,63,69.3069306930693,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
4257,99.4,5025.0,0,48,264.96572734196496,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4258,109.55,4830.25,1,48,292.022086824067,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
4259,19.6,59.75,1,26,52.24676313785225,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4260,73.15,3088.25,0,32,194.99238385377,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
4261,54.65,3134.7,0,64,145.67783701447067,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4262,66.4,94.55,1,57,176.999238385377,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4263,115.55,8312.4,0,58,308.015993907083,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
4264,104.45,4863.85,0,64,278.4272658035034,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4265,100.05,6871.9,1,21,266.6984006092917,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4266,102.0,6529.25,1,46,271.8964204112719,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4267,91.15,6637.9,0,27,242.97410510281796,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
4268,89.7,3165.6,0,54,239.10891089108912,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
4269,90.2,1454.15,1,21,240.44173648134046,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4270,92.4,6786.1,0,62,246.3061690784463,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4271,19.9,543.0,0,29,53.04645849200304,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
4272,25.15,1327.15,1,37,67.04112718964204,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
4273,79.85,2404.15,1,44,212.8522467631378,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4274,18.85,867.3,0,47,50.24752475247525,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
4275,25.75,25.75,0,28,68.64051789794364,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4276,49.6,114.7,1,26,132.21629855293222,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4277,20.95,109.5,0,23,55.84539223153084,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4278,97.05,4692.95,0,33,258.7014470677837,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4279,25.4,546.85,0,35,67.7075399847677,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4280,19.7,1274.05,0,21,52.513328255902515,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
4281,35.0,1782.4,0,39,93.2977913175933,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
4282,101.25,5301.1,0,31,269.8971820258949,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
4283,70.2,280.35,0,28,187.12871287128712,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4284,90.95,2897.95,0,34,242.44097486671743,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4285,73.85,3371.0,0,42,196.85833968012184,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
4286,88.05,801.3,0,31,234.7105864432597,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4287,105.95,6975.25,1,45,282.4257425742574,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4288,91.85,257.05,1,46,244.8400609291698,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4289,20.1,1079.45,0,51,53.57958872810358,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
4290,40.1,40.1,1,27,106.8926123381569,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4291,110.3,6997.3,0,46,294.021325209444,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
4292,73.9,2217.15,1,47,196.991622239147,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4293,89.8,1129.1,1,30,239.37547600913936,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4294,85.15,979.05,0,35,226.980198019802,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
4295,60.95,4119.4,0,64,162.47143945163745,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
4296,72.25,2568.55,1,51,192.59329779131758,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4297,73.55,3349.1,0,54,196.05864432597102,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
4298,46.0,492.1,0,60,122.61995430312261,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4299,58.55,1718.95,0,63,156.07387661843106,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4300,24.6,605.25,0,23,65.57501904036558,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
4301,19.75,1344.5,0,33,52.64661081492765,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
4302,86.35,4267.15,0,21,230.17897943640514,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
4303,25.5,1121.05,0,32,67.97410510281797,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
4304,19.0,918.7,0,59,50.64737242955065,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
4305,19.55,521.8,0,47,52.11348057882711,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
4306,110.1,4469.1,0,31,293.48819497334347,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4307,96.55,3580.3,1,20,257.3686214775324,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4308,69.75,1729.35,0,28,185.92916984006092,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4309,50.6,1073.3,0,21,134.88194973343488,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4310,65.6,4566.5,0,47,174.86671744097484,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
4311,40.1,293.3,1,31,106.8926123381569,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4312,82.1,2603.1,0,53,218.84996191926882,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
4313,79.1,1783.75,0,37,210.85300837776083,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4314,101.25,2440.15,1,28,269.8971820258949,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4315,79.55,79.55,1,57,212.05255140898703,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4316,90.65,6322.1,0,40,241.64127951256663,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
4317,20.55,57.4,0,49,54.77913175932977,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
4318,75.75,4284.65,0,25,201.9230769230769,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
4319,110.0,7138.65,0,37,293.2216298552932,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4320,20.85,1539.75,0,27,55.578827113480585,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4321,80.35,1058.1,0,39,214.18507235338916,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
4322,70.15,123.8,0,26,186.995430312262,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4323,84.05,2781.85,1,33,224.04798172124904,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
4324,67.45,2731.0,0,20,179.79817212490482,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
4325,20.75,20.75,0,19,55.31226199543031,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4326,89.1,89.1,1,61,237.5095201827875,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4327,69.9,497.3,0,19,186.32901751713635,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4328,51.1,711.15,0,63,136.2147753236862,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4329,94.4,1607.2,1,30,251.63747143945164,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
4330,78.25,1490.95,1,34,208.5872048743336,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4331,25.55,1898.1,0,27,68.1073876618431,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
4332,60.0,3273.95,0,51,159.93907083015992,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
4333,90.55,2929.75,0,37,241.37471439451633,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4334,76.4,838.7,0,53,203.65575019040364,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4335,84.95,1443.65,0,58,226.4470677837014,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4336,110.1,7746.7,0,47,293.48819497334347,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
4337,99.65,6951.15,0,44,265.63214013709063,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4338,45.4,214.75,0,49,121.02056359482101,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4339,69.0,2669.45,0,38,183.9299314546839,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
4340,48.65,235.2,0,47,129.68392993145468,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
4341,44.15,92.65,1,40,117.68849961919267,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4342,59.85,3103.25,0,40,159.53922315308452,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
4343,75.75,606.25,1,20,201.9230769230769,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4344,80.65,5330.2,0,32,214.98476770754,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4345,20.55,1403.1,0,34,54.77913175932977,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4346,66.4,2727.8,0,40,176.999238385377,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4347,100.2,5038.45,0,64,267.0982482863671,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4348,19.1,19.1,1,34,50.91393754760091,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4349,80.3,80.3,1,39,214.05178979436403,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4350,44.55,1462.6,0,57,118.75476009139375,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4351,20.35,150.6,0,48,54.246001523229246,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4352,91.8,5960.5,0,34,244.70677837014466,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4353,74.9,74.9,1,45,199.65727341964967,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4354,20.2,1192.3,0,37,53.84615384615384,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
4355,50.35,314.55,0,24,134.2155369383092,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4356,18.8,56.0,0,33,50.11424219345011,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4357,20.45,330.8,0,25,54.51256664127951,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
4358,64.75,877.35,0,57,172.6009139375476,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
4359,98.7,2249.1,0,56,263.0997715156131,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4360,89.45,2807.65,0,23,238.44249809596343,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4361,58.75,1696.2,0,34,156.60700685453162,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
4362,20.7,1032.05,0,19,55.17897943640518,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
4363,85.6,4902.8,0,28,228.17974105102812,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4364,80.3,4995.35,0,19,214.05178979436403,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
4365,79.8,5034.05,0,27,212.7189642041127,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
4366,79.85,1857.75,0,54,212.8522467631378,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4367,54.1,1992.85,0,59,144.2117288651942,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
4368,80.85,751.65,1,50,215.5178979436405,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4369,24.75,66.95,1,33,65.97486671744097,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4370,80.9,1714.95,0,26,215.65118050266565,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
4371,24.5,343.6,0,44,65.30845392231531,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
4372,20.15,20.15,0,42,53.712871287128706,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
4373,20.05,520.1,0,24,53.44630616907845,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
4374,19.6,1387.45,0,36,52.24676313785225,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
4375,114.3,7383.7,0,63,304.68392993145466,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
4376,100.3,4483.95,0,42,267.3648134044173,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4377,80.0,1706.45,0,32,213.25209444021326,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4378,20.85,1327.4,0,27,55.578827113480585,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
4379,89.95,5974.3,0,45,239.77532368621476,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
4381,90.85,4515.85,1,61,242.17440974866716,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4382,48.75,179.85,0,31,129.95049504950492,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4383,80.0,5040.2,0,25,213.25209444021326,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
4384,79.7,165.0,1,48,212.45239908606246,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4385,20.35,422.7,0,31,54.246001523229246,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
4386,57.55,3046.4,1,47,153.4082254379284,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
4387,20.25,20.25,0,25,53.97943640517897,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4388,19.4,358.05,0,62,51.7136329017517,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
4389,100.4,2936.25,0,56,267.6313785224676,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4390,57.95,1271.8,0,23,154.4744859101295,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4391,59.5,530.05,0,55,158.6062452399086,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
4392,19.2,19.2,0,42,51.180502665651176,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4393,86.5,1808.7,1,36,230.57882711348057,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4394,59.55,1144.6,0,30,158.73952779893372,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
4395,103.95,7446.9,1,21,277.0944402132521,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4396,25.1,25.1,1,32,66.9078446306169,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4397,103.95,7556.9,0,54,277.0944402132521,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
4398,68.95,4858.7,0,34,183.7966488956588,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
4399,103.1,6595.0,0,39,274.82863670982476,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4400,24.7,149.05,0,21,65.84158415841584,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4401,110.2,4972.1,0,46,293.75476009139373,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4402,48.95,1880.85,1,39,130.48362528560548,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4403,62.45,2045.55,0,19,166.46991622239148,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4404,89.55,2187.15,0,49,238.70906321401367,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4405,83.55,477.55,1,39,222.7151561309977,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4406,78.9,2976.95,0,38,210.31987814166033,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4407,20.35,178.7,0,53,54.246001523229246,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4408,71.45,5025.85,0,57,190.46077684691548,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
4409,46.35,3353.4,0,43,123.55293221629854,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
4410,94.65,1461.15,0,61,252.30388423457728,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
4411,49.9,2782.4,0,31,133.015993907083,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
4412,25.45,1699.15,0,47,67.84082254379284,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
4413,89.15,1496.9,1,22,237.64280274181266,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4414,20.75,452.2,0,24,55.31226199543031,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4415,66.1,4428.45,0,55,176.19954303122617,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
4416,75.4,1322.55,0,41,200.990099009901,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
4417,70.45,70.45,1,55,187.7951256664128,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
4418,60.3,3563.8,1,46,160.73876618431072,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
4419,21.05,139.75,0,31,56.11195734958111,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
4420,69.35,1927.3,0,62,184.86290936785983,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
4421,88.85,3000.25,0,26,236.8431073876618,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4422,97.0,3021.3,0,60,258.56816450875857,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
4423,66.4,2245.4,0,48,176.999238385377,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
4424,24.75,24.75,1,39,65.97486671744097,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4425,69.2,944.65,0,42,184.46306169078449,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
4426,79.5,1264.2,0,21,211.91926884996192,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
4427,100.65,4917.75,0,44,268.2977913175933,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
4428,103.3,2012.7,1,43,275.36176694592535,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
4429,79.7,5743.3,0,51,212.45239908606246,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
4430,61.4,1864.65,0,27,163.67098248286365,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4431,69.8,1221.65,0,45,186.06245239908606,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4432,40.55,1390.85,0,58,108.0921553693831,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
4433,75.65,302.35,0,40,201.65651180502667,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
4434,90.7,1374.9,0,62,241.77456207159176,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
